-28.280310833333,-52.393654,7.70,140.72
-28.280313666667,-52.393651333333,7.37,140.92
-28.2803165,-52.393648666667,7.68,140.98
-28.2803195,-52.393646166667,7.74,141.41
-28.280322333333,-52.3936435,7.65,141.43
-28.280325333333,-52.393640666667,7.92,140.71
-28.280328166667,-52.393637833333,7.94,140.44
-28.280331166667,-52.393635,7.85,140.57
-28.280334166667,-52.393632333333,7.66,141.20
-28.280337166667,-52.393629833333,7.98,141.72
-28.280340166667,-52.393627,7.94,141.33
-28.280343166667,-52.393624333333,7.76,141.20
-28.280346166667,-52.3936215,7.59,141.08
-28.280349,-52.393618833333,7.80,141.39
-28.280352166667,-52.393616166667,7.98,141.71
-28.280355,-52.3936135,7.53,141.57
-28.280358,-52.393610833333,8.02,141.15
-28.280360833333,-52.393608,7.85,140.83
-28.280363833333,-52.393605166667,7.81,140.72
-28.280366666667,-52.393602333333,7.80,140.47
-28.280369833333,-52.393599666667,8.20,141.06
-28.280372833333,-52.393597,7.79,141.19
-28.280375833333,-52.393594333333,7.61,140.55
-28.280378833333,-52.3935915,8.07,141.03
-28.280381833333,-52.393588833333,8.04,141.08
-28.280384833333,-52.393586,7.69,140.65
-28.280387666667,-52.393583166667,7.66,140.68
-28.280390666667,-52.3935805,7.94,141.03
-28.280393833333,-52.393577833333,8.12,141.21
-28.280396833333,-52.393575,7.80,141.29
-28.2804,-52.393572333333,8.12,141.58
-28.280403,-52.393569666667,8.00,141.36
-28.280406166667,-52.393566666667,8.24,141.27
-28.280409166667,-52.393563833333,7.99,141.61
-28.280412166667,-52.393561166667,7.72,141.72
-28.280415166667,-52.3935585,7.75,141.60
-28.280418166667,-52.393555833333,7.52,141.33
-28.280421,-52.393553,7.85,141.23
-28.280424166667,-52.393550166667,8.11,141.19
-28.280427333333,-52.393547333333,8.07,141.27
-28.280430166667,-52.3935445,7.53,141.08
-28.280433166667,-52.393541833333,7.95,141.78
-28.280436333333,-52.393539166667,7.71,141.81
-28.280439333333,-52.3935365,7.83,141.97
-28.2804425,-52.393533833333,8.12,142.48
-28.2804455,-52.393531166667,8.00,142.53
-28.2804485,-52.3935285,7.63,142.23
-28.2804515,-52.393525666667,7.85,141.99
-28.2804545,-52.393522833333,8.01,142.07
-28.2804575,-52.393520166667,7.65,142.01
-28.2804605,-52.393517333333,7.96,141.35
-28.2804635,-52.3935145,8.17,141.17
-28.280466666667,-52.3935115,8.42,141.49
-28.280469833333,-52.3935085,8.41,141.07
-28.280472833333,-52.393505333333,8.19,140.37
-28.280476,-52.393502166667,8.84,140.60
-28.280479166667,-52.393499166667,8.25,140.69
-28.2804825,-52.393496166667,8.74,140.59
-28.280485833333,-52.393493,8.84,140.62
-28.280489166667,-52.39349,8.27,140.31
-28.280492333333,-52.393486833333,8.69,140.35
-28.280495833333,-52.393483833333,8.85,141.12
-28.280499333333,-52.393481,8.59,141.21
-28.280502666667,-52.393478,8.50,141.57
-28.280506,-52.393475,8.51,141.46
-28.280509166667,-52.393472,8.44,141.17
-28.280512333333,-52.393469166667,7.91,140.92
-28.2805155,-52.393466166667,8.68,141.33
-28.280519,-52.393463333333,8.58,141.67
-28.280522333333,-52.393460333333,8.33,141.58
-28.280525666667,-52.393457333333,8.87,141.65
-28.280529,-52.393454333333,8.63,141.54
-28.280532333333,-52.393451333333,8.31,141.83
-28.280535833333,-52.3934485,8.81,142.10
-28.280539333333,-52.3934455,8.76,142.41
-28.280542666667,-52.393442666667,8.32,142.45
-28.280545833333,-52.393439833333,8.51,142.47
-28.280549333333,-52.393436833333,8.50,142.76
-28.280552666667,-52.393434,8.51,142.93
-28.280556,-52.393431166667,8.73,143.16
-28.2805595,-52.393428333333,8.56,143.44
-28.280562833333,-52.393425333333,8.44,143.15
-28.280566333333,-52.3934225,8.76,143.54
-28.280569833333,-52.393419666667,8.58,143.62
-28.280573333333,-52.393416666667,8.78,143.67
-28.280576833333,-52.393413833333,8.70,143.63
-28.280580166667,-52.393410833333,8.82,143.70
-28.280583666667,-52.393408,8.44,144.11
-28.280587166667,-52.393405333333,8.53,144.00
-28.2805905,-52.3934025,8.10,144.18
-28.280593833333,-52.393399833333,8.59,144.27
-28.280597333333,-52.393397,8.60,144.41
-28.280600833333,-52.393394166667,8.62,144.30
-28.280604166667,-52.393391333333,8.57,144.20
-28.280607666667,-52.3933885,8.47,144.54
-28.280611166667,-52.393385833333,8.34,144.90
-28.280614833333,-52.393383166667,8.83,145.27
-28.280618333333,-52.3933805,8.62,145.21
-28.280621833333,-52.393377666667,8.44,144.95
-28.280625333333,-52.393374833333,8.82,145.47
-28.280629,-52.393372166667,8.50,145.44
-28.2806325,-52.3933695,8.41,145.49
-28.280636166667,-52.393366833333,8.67,145.86
-28.280639666667,-52.393364166667,8.58,145.81
-28.280643166667,-52.3933615,8.49,145.87
-28.280646666667,-52.393358666667,8.47,145.62
-28.280650166667,-52.393356,8.78,146.17
-28.280653666667,-52.3933535,8.38,145.95
-28.280657166667,-52.393350833333,8.41,146.01
-28.280660666667,-52.393348166667,8.32,145.99
-28.280664166667,-52.393345666667,8.30,146.20
-28.280667666667,-52.393343166667,8.60,146.38
-28.280671166667,-52.3933405,8.31,146.56
-28.280674666667,-52.393337833333,8.57,146.32
-28.280678166667,-52.393335166667,8.65,146.47
-28.280681833333,-52.3933325,8.48,146.19
-28.280685166667,-52.39333,8.21,146.08
-28.280688666667,-52.393327333333,8.28,146.01
-28.280692333333,-52.393324666667,9.01,145.87
-28.280695833333,-52.393321833333,8.54,146.07
-28.2806995,-52.393319166667,8.80,146.21
-28.280703166667,-52.3933165,8.38,146.03
-28.2807065,-52.393313833333,8.30,145.94
-28.280710166667,-52.393311166667,8.58,146.19
-28.280713666667,-52.3933085,8.64,146.26
-28.280717166667,-52.393306,8.23,146.35
-28.280720833333,-52.393303333333,8.58,146.35
-28.280724333333,-52.393300666667,8.57,146.29
-28.280727833333,-52.393298,8.24,146.37
-28.280731166667,-52.393295333333,8.20,145.54
-28.2807345,-52.3932925,8.43,145.61
-28.280738,-52.393289833333,8.39,145.56
-28.2807415,-52.393287166667,8.33,145.56
-28.280745,-52.3932845,8.34,145.96
-28.2807485,-52.393281833333,8.36,145.67
-28.280752,-52.393279166667,8.29,146.11
-28.2807555,-52.3932765,8.52,145.63
-28.280758833333,-52.393273833333,8.21,145.87
-28.2807625,-52.393271166667,8.42,146.24
-28.280766,-52.393268666667,8.76,146.28
-28.2807695,-52.393266,8.00,146.33
-28.280773,-52.3932635,8.11,146.37
-28.280776333333,-52.393261,8.08,146.86
-28.280779833333,-52.3932585,8.22,146.84
-28.280783333333,-52.393256,8.02,146.96
-28.280786666667,-52.3932535,7.98,146.85
-28.28079,-52.393251166667,7.93,146.93
-28.2807935,-52.393248666667,8.05,147.17
-28.280796833333,-52.393246166667,8.22,147.27
-28.280800333333,-52.393243833333,7.98,147.77
-28.280803833333,-52.393241666667,7.57,148.18
-28.280807,-52.3932395,7.55,148.44
-28.280810333333,-52.393237166667,7.60,148.81
-28.280813666667,-52.393235,7.73,148.52
-28.280817,-52.393232666667,7.69,148.58
-28.2808205,-52.3932305,7.62,149.29
-28.280823833333,-52.393228333333,7.45,149.51
-28.280827,-52.393226333333,7.14,149.87
-28.280830166667,-52.393224333333,7.30,150.25
-28.2808335,-52.393222333333,7.35,150.42
-28.280836833333,-52.393220166667,7.43,150.68
-28.280839833333,-52.393218166667,7.01,150.57
-28.280842833333,-52.393216,6.75,149.29
-28.2808455,-52.393213666667,6.66,147.95
-28.280848,-52.393211166667,6.50,145.64
-28.280850333333,-52.3932085,6.76,142.72
-28.280852333333,-52.3932055,6.59,139.29
-28.280854,-52.393202333333,6.63,135.02
-28.2808555,-52.393198833333,6.69,130.97
-28.2808565,-52.393195333333,7.01,126.33
-28.2808575,-52.393191333333,7.30,121.97
-28.280858,-52.393187333333,7.15,116.79
-28.280858166667,-52.3931835,6.95,111.68
-28.280858166667,-52.393179333333,7.26,107.39
-28.280857833333,-52.393175333333,7.33,102.80
-28.280857166667,-52.393171166667,7.23,97.70
-28.280856166667,-52.393167166667,7.36,93.28
-28.280855166667,-52.393163166667,7.15,88.35
-28.280853833333,-52.393159166667,7.36,84.23
-28.280852166667,-52.3931555,7.26,78.81
-28.280850166667,-52.393152166667,6.81,73.66
-28.280847666667,-52.393149,7.55,68.14
-28.280845333333,-52.393146166667,6.70,63.19
-28.280842666667,-52.393143666667,6.74,58.01
-28.280839833333,-52.3931415,7.02,53.35
-28.280836833333,-52.393139166667,7.63,48.89
-28.2808335,-52.393137166667,7.56,43.87
-28.280830166667,-52.3931355,7.19,39.71
-28.280826833333,-52.393134166667,7.30,35.06
-28.280823333333,-52.393133166667,7.37,29.79
-28.280819666667,-52.393132666667,7.01,25.22
-28.280816,-52.3931325,7.23,20.42
-28.2808125,-52.3931325,7.48,15.76
-28.280808833333,-52.393133,7.14,10.92
-28.280805333333,-52.393133666667,7.36,5.96
-28.280802,-52.393134833333,6.92,1.30
-28.280798833333,-52.393136,6.90,-3.05
-28.2807955,-52.393137333333,6.89,-6.08
-28.280792166667,-52.393138833333,6.95,-9.14
-28.280789,-52.393140333333,6.93,-11.70
-28.280785833333,-52.393141833333,6.98,-14.33
-28.280782833333,-52.393143666667,6.87,-16.45
-28.280779666667,-52.393145333333,6.96,-18.07
-28.2807765,-52.393147166667,7.03,-19.49
-28.280773333333,-52.393149166667,7.02,-21.51
-28.280770333333,-52.393151,6.61,-22.14
-28.280767166667,-52.393152666667,7.27,-22.99
-28.280764,-52.393154666667,7.30,-24.06
-28.280760833333,-52.393156666667,6.71,-24.65
-28.280757666667,-52.393158666667,7.46,-25.89
-28.280754666667,-52.393161,7.45,-27.21
-28.2807515,-52.393163,6.47,-27.35
-28.2807485,-52.393165,7.17,-27.63
-28.280745333333,-52.393167166667,7.94,-28.79
-28.280742,-52.393169666667,7.23,-28.99
-28.280738833333,-52.393171833333,7.14,-29.13
-28.280735666667,-52.393174166667,7.97,-29.54
-28.280732333333,-52.3931765,7.42,-29.52
-28.280729,-52.393178666667,8.05,-30.11
-28.280725666667,-52.393181,7.15,-29.99
-28.280722333333,-52.393183166667,7.38,-29.98
-28.280719166667,-52.3931855,7.74,-30.50
-28.280715833333,-52.393187833333,7.22,-30.00
-28.280712666667,-52.39319,7.69,-30.59
-28.280709666667,-52.393192666667,7.61,-32.43
-28.2807065,-52.393195333333,7.60,-32.74
-28.2807035,-52.393198,7.71,-34.16
-28.2807005,-52.393200833333,7.57,-34.73
-28.280697666667,-52.3932035,7.42,-35.38
-28.280694666667,-52.393206166667,7.65,-35.89
-28.280691833333,-52.393209,7.72,-36.66
-28.280689,-52.393211833333,7.61,-37.44
-28.280686166667,-52.393214666667,7.45,-38.14
-28.2806835,-52.3932175,7.18,-37.97
-28.2806805,-52.393220333333,8.37,-38.43
-28.2806775,-52.393223333333,8.01,-38.33
-28.2806745,-52.393226333333,7.97,-38.96
-28.2806715,-52.3932295,8.21,-39.29
-28.2806685,-52.3932325,8.01,-39.21
-28.280665333333,-52.393235333333,8.33,-39.05
-28.280662166667,-52.393238333333,8.01,-38.97
-28.280659166667,-52.393241,7.83,-38.24
-28.280656,-52.393243833333,8.36,-38.01
-28.2806525,-52.3932465,8.17,-36.63
-28.280649166667,-52.393248833333,7.89,-35.32
-28.280645666667,-52.393251166667,8.47,-34.69
-28.280642166667,-52.393253666667,8.21,-33.49
-28.280638666667,-52.393256,8.03,-32.86
-28.280635,-52.393258333333,8.34,-32.14
-28.2806315,-52.393260666667,8.16,-31.42
-28.280627833333,-52.393263,8.22,-31.07
-28.280624333333,-52.393265333333,8.34,-30.97
-28.280620833333,-52.393267833333,8.14,-30.99
-28.280617333333,-52.393270333333,8.15,-30.81
-28.280613833333,-52.393272666667,8.27,-31.12
-28.280610333333,-52.393275333333,7.94,-31.49
-28.280607,-52.393277833333,8.55,-31.91
-28.2806035,-52.3932805,8.06,-32.47
-28.280600166667,-52.393283,8.21,-32.28
-28.280596833333,-52.3932855,8.13,-32.67
-28.280593333333,-52.393288,8.08,-32.40
-28.28059,-52.393290666667,8.51,-33.08
-28.2805865,-52.393293166667,8.03,-32.48
-28.280583,-52.3932955,8.39,-31.78
-28.280579333333,-52.393298166667,8.39,-32.43
-28.280576,-52.393300833333,8.34,-32.91
-28.280572666667,-52.3933035,8.07,-33.20
-28.280569333333,-52.393306166667,8.41,-33.17
-28.280565666667,-52.393308666667,8.51,-33.18
-28.280562333333,-52.3933115,8.21,-33.56
-28.280559,-52.393314166667,8.07,-33.63
-28.280555666667,-52.393316833333,8.29,-33.96
-28.280552166667,-52.3933195,8.54,-34.00
-28.280548666667,-52.393322166667,8.20,-33.65
-28.2805455,-52.393324833333,8.19,-34.54
-28.280542166667,-52.393327666667,8.09,-35.16
-28.280539,-52.393330333333,7.98,-34.97
-28.2805355,-52.393333,8.67,-34.62
-28.280532,-52.393335666667,8.17,-34.44
-28.280528833333,-52.393338166667,7.84,-34.32
-28.2805255,-52.393340833333,8.30,-34.84
-28.280522166667,-52.3933435,8.27,-34.46
-28.280518666667,-52.393346,8.25,-33.57
-28.280515166667,-52.3933485,8.47,-34.30
-28.280511833333,-52.393351333333,8.10,-33.94
-28.280508333333,-52.393353666667,8.10,-33.18
-28.280504833333,-52.393356,8.40,-32.79
-28.280501333333,-52.3933585,8.08,-32.99
-28.280498,-52.393361,8.17,-32.83
-28.2804945,-52.3933635,8.21,-32.43
-28.280490833333,-52.393365833333,8.39,-31.92
-28.280487333333,-52.393368333333,8.23,-32.28
-28.280484,-52.393370833333,8.28,-32.40
-28.2804805,-52.393373666667,8.48,-33.31
-28.280477,-52.393376166667,8.06,-32.77
-28.280473666667,-52.393378833333,7.99,-33.43
-28.280470333333,-52.3933815,8.49,-33.52
-28.280466833333,-52.393384,8.42,-33.32
-28.280463333333,-52.393386666667,8.28,-33.41
-28.28046,-52.393389333333,8.19,-33.80
-28.2804565,-52.393392166667,8.63,-34.14
-28.280453166667,-52.393394833333,8.35,-34.36
-28.280449666667,-52.3933975,8.39,-33.95
-28.280446166667,-52.393400166667,8.73,-34.46
-28.280442833333,-52.393403,8.12,-34.67
-28.2804395,-52.393405833333,8.25,-35.11
-28.280436,-52.393408666667,8.67,-35.22
-28.280432666667,-52.393411333333,8.31,-34.90
-28.280429166667,-52.393414166667,8.60,-35.38
-28.280425833333,-52.393417,8.49,-35.57
-28.280422333333,-52.393419833333,8.45,-35.71
-28.280419,-52.393422666667,8.61,-35.74
-28.2804155,-52.393425666667,8.69,-35.85
-28.280412166667,-52.3934285,8.31,-36.17
-28.280408833333,-52.393431333333,8.61,-36.75
-28.280405333333,-52.393434333333,8.45,-36.57
-28.280402,-52.393437333333,8.45,-37.17
-28.280398666667,-52.393440333333,8.55,-37.38
-28.280395333333,-52.393443,8.11,-36.42
-28.280391833333,-52.393445666667,9.00,-36.52
-28.280388333333,-52.393448666667,8.49,-36.74
-28.280385166667,-52.393451666667,8.22,-37.10
-28.280381833333,-52.393454666667,8.94,-37.53
-28.2803785,-52.393457666667,7.96,-37.50
-28.280375166667,-52.3934605,8.54,-37.55
-28.280372,-52.393463833333,8.84,-38.71
-28.280368666667,-52.393467,8.59,-39.09
-28.2803655,-52.393470166667,8.47,-39.26
-28.280362333333,-52.393473166667,7.87,-39.58
-28.280359333333,-52.393476333333,8.62,-40.04
-28.280356,-52.3934795,8.58,-40.18
-28.280353,-52.393482833333,8.00,-40.79
-28.28035,-52.393486,8.63,-41.03
-28.280346833333,-52.393489333333,8.68,-41.45
-28.280343666667,-52.3934925,8.34,-41.52
-28.2803405,-52.393495666667,8.42,-41.22
-28.280337333333,-52.393498833333,8.46,-41.33
-28.280334166667,-52.393502,8.41,-41.25
-28.280331,-52.393505166667,8.47,-41.31
-28.280327833333,-52.393508333333,8.45,-41.25
-28.280324666667,-52.3935115,8.53,-41.28
-28.2803215,-52.393514666667,8.72,-40.87
-28.280318,-52.393517833333,8.80,-40.29
