Longitude, Latitude
-47.09271537440693,-22.818022715329214
-47.092577017561,-22.81791318851982
-47.092398767265664,-22.817946369333715
-47.09243892407576,-22.817926472737582
-47.092331129277525,-22.81793309915889
-47.092266171012014,-22.818052713262116
-47.092408825371656,-22.817986681196803
-47.092538306921234,-22.81788070291591
-47.092400116834185,-22.81790804622749
-47.092373368188625,-22.817961315532333
-47.09242372800327,-22.817936917496773
-47.09251920270012,-22.81782850528538
-47.09250902682223,-22.817892038146468
-47.092650634378906,-22.817883016853386
-47.09277766978399,-22.81798020099153
-47.092624763838344,-22.817946332720798
-47.092645304381065,-22.817807787539728
-47.09259027801702,-22.817932095171937
-47.092572381920085,-22.818005423132604
-47.09257062407254,-22.817907742884895
-47.09257163348378,-22.817762627748014
-47.09252950586037,-22.817899123319577
-47.09247556456933,-22.818053920801386
-47.09255162853268,-22.818147699091856
-47.092606477646825,-22.81824687956063
-47.09255522714274,-22.81826350566944
-47.092570337945396,-22.818400614955248
-47.09241356166265,-22.81838242886844
-47.0924991736691,-22.818300364055478
-47.09262911705755,-22.81837977678425
-47.092669058474094,-22.81833169808666
-47.09254004921669,-22.81826868258043
-47.09252273552531,-22.818361822311896
-47.0924410339331,-22.81850586665073
-47.09244396185279,-22.818594891457195
-47.092381088142176,-22.81869521311329
-47.09251961552202,-22.81868290465022
-47.092495568131454,-22.81873115490209
-47.092439162271134,-22.818898844816886
-47.09227027660109,-22.8189710678869
-47.092396278689456,-22.8189291206477
-47.092495112448866,-22.818933188542147
-47.09238881386713,-22.818946034535543
-47.092391063892286,-22.818887368006788
-47.09243887280032,-22.818908652254922
-47.09243106416758,-22.818734300288448
-47.0923448684358,-22.818673678230905
-47.09227727588645,-22.818684454976854
-47.09239162604686,-22.818655538125345
-47.092480965143096,-22.818619695987614
-47.092368185334934,-22.81871645691849
-47.09239296959276,-22.818641934796084
-47.092210069975955,-22.8187007879215
-47.09237318053462,-22.818740317063966
-47.09255530139406,-22.818700875007615
-47.09256750633071,-22.81869014666337
-47.09268064919272,-22.818617354606054
-47.09253394406434,-22.818527201128674
-47.09253163063047,-22.818503801807985
-47.09247430847049,-22.818517578061208
-47.0926114482266,-22.818627644270617
-47.09244946473955,-22.818690322899176
-47.092563350908286,-22.818612813084556
-47.09256733550137,-22.818595914689364
-47.092410109389725,-22.81853794733975
-47.09251094994586,-22.818664010716006
-47.0925336707128,-22.818512344828306
-47.092571085347316,-22.818546764039745
-47.09254740122739,-22.818714785803017
-47.092542759574314,-22.818885499267186
-47.09258003538463,-22.818987596402472
-47.09247288803181,-22.818922907380774
-47.09237360336287,-22.818988803096694
-47.092226726167546,-22.819041841337697
-47.092132184875304,-22.819044428924816
-47.092131663192525,-22.819026652154147
-47.09211356826002,-22.819116597378777
-47.092133793512815,-22.818956184517454
-47.09199990247791,-22.81907548447164
-47.09187006008101,-22.81898795878187
-47.09190234355642,-22.81906390301406
-47.091754078246346,-22.81907874092148
-47.09181777291466,-22.818964291195407
-47.09176709024353,-22.818807424349504
-47.09188339318972,-22.818684073603194
-47.09177788699172,-22.818789332180064
-47.09170979729939,-22.818665426440965
-47.09173767322804,-22.81877122325339
-47.09173726783597,-22.818725220423218
-47.09160584940309,-22.818819138461098
-47.091562915576255,-22.81866479473957
-47.09149785958491,-22.818556647007675
-47.0915776483799,-22.818401375482832
-47.091672859660875,-22.818540343867408
-47.091689081824384,-22.818470643577758
-47.09163796843606,-22.8185885123601
-47.09155639808285,-22.818707198781873
-47.091392633712225,-22.818793035689865
-47.091348492692205,-22.818904777712255
-47.09128709337315,-22.81886797991853
-47.09141232147303,-22.819002801416843
-47.09148647798775,-22.819060880687125
-47.091571514581155,-22.81905407814638
-47.091725850135596,-22.819081797337716
-47.09156999131553,-22.81906406551445
-47.09153351442391,-22.819108204365286
-47.09167175382241,-22.8190321083633
-47.091533871351295,-22.818940273228772
-47.091545032534356,-22.818916766611704
-47.09158249133825,-22.818803877703587
-47.091626351824054,-22.818948626888414
-47.09174638007084,-22.819029572468978
-47.09180789492819,-22.818982396373688
-47.09196535028017,-22.81904107250505
-47.09195022635487,-22.81918770246085
-47.09183152528504,-22.819113920818044
-47.09180910890823,-22.818955438891027
-47.09169557909246,-22.818827250563768
-47.0917996456854,-22.81879173022225
-47.09179142875684,-22.818904693979306
-47.09164344957708,-22.81900791025771
-47.09156826731414,-22.819095600104454
-47.09151128084836,-22.819102424069015
-47.09154840314719,-22.818972291984448
-47.09160347991619,-22.819043589238476
-47.0914980756088,-22.819024207720613
-47.0914557808559,-22.81906529517565
-47.09158941547052,-22.819007373975765
-47.091578733133524,-22.819030693245402
-47.09163213481184,-22.81887299318931
-47.09151578256709,-22.818815776205085
-47.09137650108632,-22.81883696274582
-47.091504744085654,-22.818915418042565
-47.09132043457275,-22.818973822634188
-47.09124786396839,-22.81905424792194
-47.09132464712918,-22.819092778753017
-47.09142843857208,-22.8191794411026
-47.09142553962434,-22.819356141276476
-47.09142164484411,-22.819452367848175
-47.091377820298256,-22.819323911327455
-47.091537972533914,-22.819266988698782
-47.09162361288508,-22.819114647391824
-47.091509022439254,-22.819200246831095
-47.09135982105359,-22.819092216199422
-47.091526212289764,-22.819182109138747
-47.091520962976695,-22.819147056658878
-47.09165906746311,-22.819032636375375
-47.09157681788293,-22.818913667068948
-47.091551310140524,-22.818766340215568
-47.09168657683307,-22.81879894478797
-47.09150325813933,-22.818746251513335
-47.09155579510634,-22.818859908181775
-47.091691581674965,-22.818823442442323
-47.091624319696905,-22.818968563712875
-47.091502020639716,-22.818952688971777
-47.09152216994067,-22.818971041998985
-47.091647227565446,-22.819042305615763
-47.09157729186999,-22.818881307945727
-47.091433843620955,-22.818973792229414
-47.09141158303012,-22.818821344475637
-47.09131734545451,-22.818720941484703
-47.091337576041184,-22.81854881031714
-47.09115065068397,-22.818529802708927
-47.091327788818,-22.818511423751882
-47.09131799829623,-22.818662064472242
-47.091232960506005,-22.818753702906342
-47.09120938091422,-22.818910493907673
-47.091188167370625,-22.81883109267633
-47.09117989807929,-22.818963132369337
-47.09134949977763,-22.81900106639494
-47.09133885275266,-22.819099405406497
-47.091351762919096,-22.819204809619162
-47.09129749158337,-22.81936535336376
-47.09125819649263,-22.81929282464347
-47.091233987739365,-22.819317761950412
-47.091346960109796,-22.81937549217714
-47.091440289638356,-22.8192634587939
-47.09147510075435,-22.819326949759585
-47.09144048258635,-22.81922130770881
-47.09140153254084,-22.81938885427382
-47.09138508316511,-22.819505792957198
-47.091280838455575,-22.819601510679107
-47.09140699161013,-22.81966483978911
-47.091267022068436,-22.8196938342803
-47.09144769665438,-22.819700874768984
-47.091492968083806,-22.819712589049896
-47.091439429322314,-22.819655605817815
-47.09145291822171,-22.819763382909407
-47.09150912770796,-22.819827895423604
-47.091467781508975,-22.819758183283103
-47.09159819182659,-22.819628794775785
-47.09158457013579,-22.819591081730923
-47.09153482837181,-22.819633885216117
-47.091565469967584,-22.819547939024947
-47.09165166409226,-22.819700548534872
-47.091684976794134,-22.819650662891327
-47.09174259390824,-22.819775440904078
-47.09187713424489,-22.819730031536867
-47.092046166758934,-22.819639669269552
-47.09191678386901,-22.819673090989998
-47.091842617882165,-22.8195279533654
-47.09176202252441,-22.819412806160965
-47.09176336329532,-22.819250979232894
-47.09181983913875,-22.819164448296842
-47.0919717714306,-22.819059927936166
-47.092032875997674,-22.81909439618224
-47.09213444481211,-22.81911652593179
-47.09219594483345,-22.81921984419877
-47.092053688387466,-22.81919185571699
-47.09198852104504,-22.81911903275135
-47.09204664488019,-22.819248780037423
-47.09204332465476,-22.81940002016684
-47.09215519607945,-22.819525527864347
-47.0920606537787,-22.819460063704355
-47.09194203827036,-22.819545760162512
-47.0917823035731,-22.819468744447704
-47.09193824348767,-22.819482699728376
-47.09189416317146,-22.819548405726177
-47.09180848244812,-22.819405026622853
-47.09169606829238,-22.81943247495181
-47.09153258649459,-22.819451247321812
-47.09154610478674,-22.81930205136794
-47.09152340013749,-22.819185278501564
-47.09150983409023,-22.819298103143772
-47.09155596981944,-22.819455795438298
-47.091717092101035,-22.819484167389685
-47.09158912723486,-22.819470280031556
-47.091625086065406,-22.819320886873154
-47.09148258954271,-22.81924673249686
-47.091669839550306,-22.819210116692783
-47.09180244566971,-22.81929198407957
-47.09187365619886,-22.819130189222253
-47.091824595653144,-22.819039822420297
-47.091976928638296,-22.818986323017434
-47.091832332228634,-22.819096261108793
-47.091871823292756,-22.819143679155935
-47.09175856589236,-22.819122204138775
-47.091751322501125,-22.81912113220659
-47.091913100246394,-22.819128970831873
-47.091896552910335,-22.819157209082814
-47.091960224445856,-22.819298116448568
-47.091832987626944,-22.819229181546255
-47.09185805517914,-22.819145562629306
-47.09172692706454,-22.819137177518396
-47.091620057875275,-22.819042416824065
-47.091756951618116,-22.819138975680573
-47.09176470975442,-22.819157026155228
-47.09173903676682,-22.819114256030662
-47.09165680496677,-22.818955153082957
-47.091581299330926,-22.818807948618034
-47.091399232830796,-22.81874727996468
-47.09134982281277,-22.818693862785604
-47.09146373654981,-22.81883542209071
-47.09162881357463,-22.81886425711323
-47.0916929194986,-22.818912539452832
-47.09167688191269,-22.818883370141975
-47.091512875284764,-22.818945870875968
-47.0915570200232,-22.81885149285266
-47.091496537529295,-22.818982243110938
-47.091510085361726,-22.818873145928155
-47.091516223345494,-22.818767132004442
-47.091463883125144,-22.818741785349363
-47.091418002738294,-22.81875303777602
-47.09145368711316,-22.81861464479103
-47.0913514385125,-22.818745382115228
-47.09144205330949,-22.81878910576038
-47.09130936201864,-22.818746061208962
-47.09129572076979,-22.81881239422415
-47.0912910503265,-22.818746821295544
-47.091434503995806,-22.818670332455724
-47.091492799849036,-22.818573893368768
-47.09149744820153,-22.818423684014572
-47.091357175317235,-22.818492054809713
-47.09124585994266,-22.818584200219906
-47.0911316356236,-22.818526711811064
-47.0910403388094,-22.818506858099088
-47.09111728928285,-22.81849129598238
-47.091084147294296,-22.81837458591228
-47.091102320181484,-22.818360731071188
-47.09104714515396,-22.818278212170146
-47.091009127201275,-22.818358726625164
-47.09108912049524,-22.818379421944385
-47.09095277261535,-22.81847463837788
-47.09082427911198,-22.818348140885103
-47.090814542930104,-22.818350226297497
-47.09088240057195,-22.81830891007408
-47.09074132461458,-22.81826441232458
-47.09079038105339,-22.818374727831028
-47.090886431094894,-22.818488693311153
-47.090790041744796,-22.818431052920715
-47.0909157439824,-22.818568892504164
-47.09107353396243,-22.818593624957444
-47.09100199647597,-22.818429785609144
-47.09110219840727,-22.81855882938368
-47.09093437776661,-22.8184884720939
-47.09089150567882,-22.81843877503759
-47.090880988943816,-22.81832312376335
-47.09081757226394,-22.818198662945637
-47.09092923582112,-22.81811599111738
-47.09087255383219,-22.8182243242302
-47.090800395149614,-22.818247127504577
-47.09067096077589,-22.81821583478036
-47.09062369709671,-22.818047760428236
-47.09081477974147,-22.818038530162635
-47.09082842579049,-22.818144365281565
-47.09082310542002,-22.818040124772313
-47.09082930765467,-22.818119629048816
-47.09074380310397,-22.818101637786203
-47.09081011431615,-22.818071424881907
-47.090772917299255,-22.818110273523803
-47.09060382165102,-22.818049804440676
-47.09066993664869,-22.818038159661732
-47.090773872384716,-22.817986490111405
-47.090943719449605,-22.81795036928256
-47.09081058160384,-22.81790721418138
-47.090955427101385,-22.818003165200594
-47.09080287109319,-22.818105914937284
-47.09068369888612,-22.81812002231602
-47.09062360365435,-22.817974845741393
-47.090706520427915,-22.818013364566628
-47.090687611576946,-22.818050308922857
-47.090510470702824,-22.81807140819407
-47.090580859691535,-22.817949335813474
-47.09073462492558,-22.81791901023365
-47.09080112313139,-22.817974918006243
-47.09075541450829,-22.817892923609236
-47.090570503055844,-22.817913068501923
-47.09070490782872,-22.81788755727765
-47.09088500506089,-22.817918586430988
-47.09076370326758,-22.817824113857807
-47.09079593514202,-22.817679860443274
-47.09071413681345,-22.817607929467222
-47.090885176130925,-22.81754958099187
-47.0908325413195,-22.81760546496775
-47.09070578906522,-22.81769041511711
-47.090677967826785,-22.81762169918113
-47.09061373280614,-22.817662075916576
-47.09062610618833,-22.81777256381232
-47.090547823037056,-22.817679807320836
-47.09055278437753,-22.817759763966517
-47.09074138415295,-22.817803641341342
-47.09064319691784,-22.817942616049432
-47.09065758800014,-22.817907657622506
-47.090769676996544,-22.818017223685818
-47.09068797329292,-22.8180892269519
-47.09057076293249,-22.818017035858766
-47.09041987695382,-22.818033559069775
-47.09044530736525,-22.817938982150867
-47.09040275804803,-22.817960524893337
-47.0903318088233,-22.81806908263027
-47.0903933775711,-22.817964799679906
-47.09043673211668,-22.817983052046433
-47.09034459929913,-22.81784921149916
-47.09029163630854,-22.81786455623145
-47.0903585607265,-22.81774117211503
-47.09035213530376,-22.817596246223175
-47.090498433247284,-22.81752407170404
-47.0905463493279,-22.81743213898991
-47.09060998169116,-22.817366622824704
-47.09047295104636,-22.817320087072602
-47.09054659039661,-22.817156251929074
-47.090520763303914,-22.817039617031057
-47.09044944393138,-22.817081382939552
-47.090423701713526,-22.817214248282337
-47.09042738810294,-22.817303176655766
-47.090271603334465,-22.81729433754127
-47.09009762462214,-22.817237228812836
-47.08993906904711,-22.817135957204297
-47.09006619051161,-22.81718954280796
-47.09000090657161,-22.817156863427655
-47.09003212303175,-22.817028658844837
-47.08999307795513,-22.817076306188415
-47.09007091504985,-22.816961486270458
-47.09017105302287,-22.81699517881209
-47.0901947641991,-22.816997881909874
-47.09037374836314,-22.817040752697206
-47.090370880558666,-22.816889821805784
-47.09038513680763,-22.81673666884886
-47.090481195252345,-22.81661208658992
-47.09062902856332,-22.816622574878355
-47.090781216617486,-22.816692362471876
-47.09062120023126,-22.81676774903453
-47.090692919897045,-22.81668231681884
-47.09063466932614,-22.81662823817806
-47.090630607171526,-22.81666955013575
-47.090514904783376,-22.816597507014322
-47.09061737220213,-22.816486840831658
-47.090588589345245,-22.816356300340168
-47.09048523828077,-22.816402850226854
-47.09057315807465,-22.816332937153906
-47.09067090528513,-22.816199346817694
-47.09078036645338,-22.81619704873955
-47.09092644123873,-22.816168117521002
-47.09101961214894,-22.81629948322258
-47.09108674179706,-22.816337621128568
-47.09107849040569,-22.816439255346232
-47.09103747654717,-22.816289740864065
-47.090966601676264,-22.816297060595602
-47.09095261866911,-22.81622868909605
-47.09083058881995,-22.816337993979413
-47.090656414471724,-22.81635153151023
-47.090825357626095,-22.816433910951513
-47.09092533603689,-22.816359219554638
-47.09110630951707,-22.81636129034022
-47.091128554639006,-22.816319969724535
-47.091036332069265,-22.81644861732432
-47.09117529845055,-22.816570299258053
-47.09132567225045,-22.81661516228143
-47.09135827287562,-22.81653185505844
-47.09135183020889,-22.816407605832893
-47.09137972728425,-22.816417597236107
-47.09125640631031,-22.816370503632687
-47.09108922883799,-22.816423466223313
-47.09114440750057,-22.816436688641893
-47.091145477969,-22.816392699986483
-47.091149326267555,-22.81630807587781
-47.09115053844361,-22.816192035821565
-47.09129448787199,-22.816200859017556
-47.091393612365295,-22.81634549301683
-47.09126682474176,-22.816328977625844
-47.09115356875653,-22.816410478029983
-47.09101554419343,-22.816289938624227
-47.091033308067566,-22.816235843913606
-47.09103023572098,-22.81623032087974
-47.09090092190669,-22.816095302069712
-47.090922390610125,-22.816109673574918
-47.090843787514444,-22.815961115494158
-47.09077982500027,-22.816069886470004
-47.09085174988912,-22.81600917815748
-47.09081180962794,-22.815965712230994
-47.09068562216981,-22.816076381932938
-47.090645782224364,-22.81599178331187
-47.09074843886999,-22.815887920923366
-47.090722299057916,-22.815832571429613
-47.09070855603333,-22.815904403301918
-47.090839662982305,-22.81579444938537
-47.090843337008685,-22.815970987546933
-47.090739834871165,-22.815981911528585
-47.09076456731338,-22.816066409612265
-47.090819866192774,-22.816058099385724
-47.090927707076986,-22.815987533951397
-47.090783745573425,-22.81605069283423
-47.090732922881784,-22.815921747960477
-47.090815785185576,-22.816064934717886
-47.090921915197804,-22.815994945644324
-47.09076141424554,-22.816070790137946
-47.09068210344862,-22.816124523472485
-47.09082235748132,-22.816198873400335
-47.09084360995434,-22.81626995248588
-47.0907164524248,-22.81628346740831
-47.09076625446255,-22.816365609437025
-47.0908620106223,-22.816422194035948
-47.090783354433775,-22.8165683618986
-47.09088364151245,-22.816640292709597
-47.09088231778057,-22.816597565150794
-47.090902598720476,-22.8165523006576
-47.090887100692534,-22.816727171315275
-47.09085829118815,-22.816852934890164
-47.09085383177109,-22.81676994096228
-47.09082658465768,-22.81680057260508
-47.090954090508006,-22.816684101643965
-47.09103009161951,-22.816694774104626
-47.09091373926609,-22.816584177244266
-47.09079469418726,-22.8167202862727
-47.09085356554268,-22.81684994561846
-47.09081565577927,-22.81702137568925
-47.0908891361123,-22.81688082479491
-47.09077922299131,-22.81699839045002
-47.09074519357058,-22.817015106083236
-47.090809862595144,-22.816955386909477
-47.090836418344026,-22.816925269061766
-47.0907489651432,-22.816786374154454
-47.0906629013147,-22.81666835056461
-47.09057014823587,-22.816778641657947
-47.09048018219477,-22.816771434574278
-47.09048184137625,-22.816822238943438
-47.090491633714194,-22.81666132124675
-47.09049798118123,-22.81658241593418
-47.09039236593891,-22.816437348269524
-47.09033385587636,-22.816496294539743
-47.09017366215055,-22.816429891240595
-47.09033412730977,-22.81648636354965
-47.09017287209789,-22.816562773372382
-47.09019118042998,-22.816703659835323
-47.09014529480943,-22.81677298897763
-47.090190520214605,-22.816781618179373
-47.09007886019678,-22.816761679103912
-47.09014685055954,-22.816820775488345
-47.09014087462425,-22.816810033536367
-47.0900394031663,-22.816958990697497
-47.09000580856233,-22.81678628771322
-47.09009308986828,-22.81686259228489
-47.09000011424616,-22.816931063235852
-47.08989601915851,-22.817008470294578
-47.0898928192551,-22.816940105706415
-47.08998230504305,-22.81690851776195
-47.089864830631825,-22.816948552614804
-47.089943281821284,-22.816987446311305
-47.08980864713787,-22.817002744327375
-47.08989299896579,-22.816952914654554
-47.089755939956675,-22.816856260410866
-47.08975616174407,-22.81684073624477
-47.08966101789402,-22.816994107769997
-47.08967528403382,-22.81703029523528
-47.08965698964513,-22.81685331521675
-47.089680378878384,-22.81680758775501
-47.08954808548027,-22.816699464376093
-47.089580842060386,-22.816661027486756
-47.08969978505368,-22.81671018178351
-47.08986585821952,-22.81675391346807
-47.089944641841036,-22.81690250559235
-47.089776774816244,-22.81692303800372
-47.089584461710004,-22.816935299402367
-47.08966414375295,-22.81686082218156
-47.08984513745758,-22.816841367969403
-47.08965478808182,-22.8168227043463
-47.08957942703045,-22.81670737111532
-47.0896112511808,-22.816596017034172
-47.08964451741241,-22.816636574626653
-47.08973953246444,-22.816659021819984
-47.08975527277581,-22.81677676607981
-47.08988349346759,-22.816813643957637
-47.08972814541899,-22.816755032206217
-47.08990921060989,-22.816713416810643
-47.08999204976054,-22.816781234061015
-47.0898353002757,-22.81688654783003
-47.089941827185704,-22.816843654613475
-47.0897699297007,-22.816775635017997
-47.08976102296171,-22.81681985892108
-47.08963305602647,-22.816846635848304
-47.08977929656111,-22.81683586026063
-47.08985905384774,-22.816919993271206
-47.089837098430046,-22.81689276705823
-47.089942955714214,-22.816794015310855
-47.08997034533499,-22.816779192740498
-47.08990967421083,-22.816808750533323
-47.089752738444474,-22.81675187605189
-47.089841140717404,-22.816871798320882
-47.08974027171106,-22.816737894796887
-47.08971843683242,-22.81685055949736
-47.08966573825214,-22.816679753071455
-47.08977517949561,-22.816535694309117
-47.089773566356,-22.816709398930016
-47.08979791314118,-22.81657695198348
-47.08961576759009,-22.816530007215174
-47.089723252635,-22.816523167963297
-47.08970494778393,-22.816641190751422
-47.089834756015215,-22.816591773684575
-47.09001106146537,-22.816555718515918
-47.09017486529186,-22.816653366761837
-47.09013021417822,-22.816620661712225
-47.09019777273881,-22.816548830895698
-47.09033045992813,-22.81667752673863
-47.09033403958394,-22.816728822766148
-47.09027104798193,-22.816759878321683
-47.09031849021787,-22.816846611447037
-47.09017128479548,-22.816743785199108
-47.09007002785533,-22.816846735391557
-47.08998640232366,-22.816702603830034
-47.09005673295437,-22.816539520273217
-47.090164602639284,-22.816659081675017
-47.09002726362651,-22.816595482647365
-47.08995282062616,-22.816679275217574
-47.08977620371585,-22.816686941470003
-47.08982610886797,-22.8168352077943
-47.08998123843114,-22.816934857376893
-47.090047757350625,-22.81683726423205
-47.0900905559051,-22.81690231795419
-47.090230862358034,-22.816837664145293
-47.090257755164984,-22.81690433197598
-47.09035474941479,-22.816938792309994
-47.09017371399952,-22.8169796603373
-47.09006507563509,-22.816910187961994
-47.09012408848949,-22.816809505363608
-47.09000061466651,-22.816792658892734
-47.08992014012675,-22.816808434945862
-47.089837698029164,-22.816832895536866
-47.089667981755404,-22.81676487672328
-47.08963950210055,-22.816737799388843
-47.08978409712482,-22.816686238599956
-47.08984654025805,-22.816680189876507
-47.08997063053123,-22.816814406902147
-47.090024278467546,-22.81689082753466
-47.090036505640136,-22.816880179715714
-47.09005125102933,-22.81694018067005
-47.08998730902628,-22.81678015478932
-47.090106584168915,-22.816762001293775
-47.090235203884156,-22.81669103552613
-47.09027594785452,-22.816611059739248
-47.09021096431051,-22.816658273391543
-47.09009624607562,-22.816599413292796
-47.09002064399439,-22.816587347883072
-47.09007817929082,-22.816511507888887
-47.089983951251405,-22.81666586931056
-47.09007453544011,-22.816623631471206
-47.08995943457903,-22.81674474468174
-47.0898678901408,-22.81676854270646
-47.08996902187254,-22.816799325930756
-47.0900383717999,-22.816815729436147
-47.09004798135038,-22.816853324732325
-47.0900050178174,-22.81689040310093
-47.08992811941745,-22.816883963928486
-47.08994317569298,-22.81686196660108
-47.08995940881499,-22.816826986637587
-47.08992673868353,-22.816896254085883
-47.09003219088182,-22.81693325852497
-47.09012482571559,-22.816786414740704
-47.09013571091165,-22.816733328613715
-47.09014954973909,-22.816832300316506
-47.09029404993923,-22.816736232849298
-47.09044949573384,-22.81680939767029
-47.09045216564412,-22.816905004249353
-47.090424246292116,-22.81700569415945
-47.09051769940996,-22.817005291588426
-47.09070759173507,-22.816973496514652
-47.0905762127138,-22.816879686075506
-47.09052219898238,-22.816743895857265
-47.090500894591436,-22.816918182014913
-47.09042230663703,-22.81701619919766
-47.09033718744142,-22.817032263670445
-47.09026584694664,-22.81693041868807
-47.090302895187236,-22.816862539967246
-47.09040028273777,-22.816892546812234
-47.09032568569278,-22.816820441074917
-47.09028804809664,-22.816846690664786
-47.090356765536875,-22.8167553146802
-47.09046712738726,-22.816656137637423
-47.090470095859104,-22.816565529102785
-47.090455678691455,-22.816736314030344
-47.09044907494506,-22.81669892925404
-47.090590673835514,-22.816773282133795
-47.09045603067611,-22.816743604009403
-47.090514926283475,-22.816856744016587
-47.09067984047471,-22.816818287016755
-47.090565396449186,-22.81679903735759
-47.09051307581199,-22.81667932253619
-47.09038264185398,-22.81655262613415
-47.09040698029728,-22.816506687182862
-47.0902673914696,-22.81643693190728
-47.09037539688548,-22.816396801816573
-47.09053378883719,-22.816488984209965
-47.0905766013035,-22.81658217359743
-47.09048533228179,-22.816448190711128
-47.090478349054166,-22.816268796296924
-47.090607709347324,-22.81636797158471
-47.09062248453952,-22.81654125954779
-47.09057580220366,-22.816567487033208
-47.09050780325365,-22.816401039218853
-47.09052884745678,-22.816287622760086
-47.09070312868486,-22.816257142033876
